user_id;rec_stories
4012433;[2905557, 5358187, 6029161, 6045275, 10506441]
4407605;[10991501, 9860311, 12058516, 5453054, 6892925]
4724487;[10991501, 10399961, 6754695, 5358187, 6045275]
529727;[8337400, 7554120, 6797418, 3157478, 4206267]
4724487;[6892925, 2724972, 7502401, 6029161, 1391080]
6003060;[2724972, 6045275, 6892925, 6458809, 6029161]
529727;[7502401, 2724972, 6892925, 4230389, 7724057]
8079880;[12058516, 6045275, 5358187, 2724972, 6029161]
1726366;[2724972, 6045275, 4032223, 1391080, 7724057]
1726366;[6797418, 10366391, 5453054, 12058516, 6253744]
1883885;[2724972, 4765157, 6045275, 5358187, 7502401]
2141158;[10991501, 7502401, 4230389, 6045275, 12058516]
2250612;[10506441, 6045275, 12058516, 10399961, 10991501]
2349486;[12058516, 6045275, 2724972, 6458809, 11916243]
1726366;[6045275, 10991501, 5358187, 4230389, 10399961]
1726366;[2724972, 6029161, 6045275, 5358187, 6458809]
2490778;[5358187, 6045275, 2724972, 6029161, 2251671]
102390;[5358187, 4230389, 6045275, 2724972, 2905557]
6092168;[7724057, 6045275, 3703793, 2724972, 5358187]
1143656;[4118383, 4230389, 7724057, 8823783, 6045275]
1621726;[6045275, 5358187, 7724057, 5241793, 2251671]
3066137;[6045275, 10991501, 2724972, 8257400, 4230389]
6263223;[2724972, 7724057, 1391080, 8337400, 4765157]
688329;[2724972, 6029161, 6045275, 7554120, 6892925]
699038;[5358187, 6045275, 6029161, 2724972, 1351933]
796250;[6045275, 5358187, 6458809, 12058516, 6029161]
1148867;[2724972, 6029161, 6045275, 1351933, 11446957]
1509808;[6045275, 8257400, 6029161, 2724972, 10991501]
1805672;[10991501, 5358187, 6045275, 2724972, 12058516]
2163663;[4230389, 2724972, 5358187, 6045275, 2905557]
3093677;[6045275, 4230389, 5358187, 10991501, 7502401]
3562236;[2724972, 6045275, 2905557, 5358187, 8257400]
102390;[7724057, 2128143, 2690076, 4032223, 8337400]
53836;[6045275, 6797418, 5062719, 12058516, 6029161]
4791441;[10991501, 12058516, 11916243, 6045275, 4230389]
5260429;[6029161, 6045275, 2724972, 5358187, 3152469]
5431916;[6797418, 10506441, 3157478, 9750991, 11711857]
5827747;[10991501, 6892925, 4302068, 3401052, 12058516]
6159354;[2724972, 6045275, 6458809, 4230389, 6029161]
6365094;[10991501, 4230389, 11916243, 12058516, 10399961]
6993884;[5358187, 6045275, 4230389, 2724972, 6029161]
7273075;[6045275, 2290003, 5358187, 2724972, 6029161]
8351371;[6045275, 5358187, 2724972, 4230389, 6458809]
694451;[7502401, 6045275, 6029161, 10399961, 2905557]
1103092;[10991501, 4230389, 5358187, 7502401, 6045275]
1654723;[6045275, 5358187, 6458809, 6029161, 2724972]
4402416;[4230389, 10991501, 5358187, 11916243, 6045275]
102390;[10991501, 6045275, 6029161, 3152469, 4230389]
5260429;[2905557, 6045275, 6256924, 3152469, 7565325]
3673972;[10991501, 4230389, 6754695, 10399961, 10645463]
102390;[6045275, 9855330, 5062719, 6458809, 9788639]
102390;[6045275, 6797418, 6458809, 9788639, 2251671]
4747631;[5358187, 6045275, 10399961, 6754695, 11916243]
5460476;[7502401, 7724057, 6045275, 4230389, 5358187]
933769;[2905557, 6045275, 6029161, 2724972, 6256924]
1022782;[2905557, 5358187, 6045275, 2724972, 6029161]
5260429;[4230389, 10991501, 4118383, 11916243, 10645463]
7273075;[6045275, 6458809, 2724972, 8509020, 6029161]
933769;[10506441, 6045275, 5358187, 2905557, 12058516]
1730150;[6029161, 10991501, 12058516, 6045275, 5453054]
8351371;[1391080, 8337400, 7724057, 2275101, 2724972]
102390;[6029161, 2905557, 6045275, 5358187, 2724972]
5311189;[6045275, 2724972, 5358187, 6029161, 2741470]
