user_id;rec_stories
3145028;[6821850, 6772394, 7965930, 8837107, 4293510]
4012433;[6772394, 8837107, 4293510, 8612305, 5485394]
4407605;[6821850, 5716145, 7965930, 4946293, 6550419]
4724487;[7965930, 6821850, 5716145, 6550419, 5882420]
529727;[6821850, 7965930, 5882420, 5716145, 6145729]
4724487;[10322302, 10610076, 4586362, 6772394, 6466185]
6003060;[7965930, 6821850, 5716145, 6550419, 5882420]
529727;[8837107, 6772394, 4293510, 8612305, 9832027]
8079880;[7965930, 6821850, 5716145, 6550419, 5882420]
1726366;[6821850, 7965930, 6772394, 8837107, 5438095]
1726366;[10610076, 10322302, 3157478, 4586362, 7899682]
1883885;[6821850, 7965930, 5716145, 5882420, 6550419]
2141158;[10610076, 10322302, 4586362, 6772394, 6466185]
2250612;[10610076, 3157478, 6466185, 4586362, 10322302]
2349486;[6821850, 7965930, 5882420, 5716145, 6989390]
1726366;[6821850, 7965930, 5882420, 5716145, 6145729]
1726366;[4586362, 6772394, 10610076, 6466185, 10322302]
2490778;[10610076, 3157478, 10322302, 7899682, 4586362]
102390;[5716145, 7965930, 6550419, 4946293, 6989390]
6092168;[6821850, 7965930, 5882420, 6145729, 5438095]
1143656;[6821850, 7965930, 5882420, 6145729, 5716145]
1621726;[6772394, 4586362, 6466185, 8837107, 10610076]
3066137;[10610076, 10322302, 4586362, 6772394, 6466185]
6263223;[6772394, 6821850, 8837107, 4293510, 8612305]
688329;[6772394, 8837107, 4586362, 4293510, 5485394]
699038;[10610076, 6772394, 5721324, 10322302, 3157478]
796250;[6821850, 7965930, 8837107, 6772394, 4293510]
1148867;[6821850, 7965930, 5882420, 5716145, 6145729]
1509808;[6772394, 8837107, 4293510, 8612305, 10322302]
1805672;[6821850, 7965930, 5716145, 5882420, 6550419]
2163663;[6772394, 8837107, 4293510, 8612305, 6821850]
3093677;[6821850, 7965930, 8837107, 6772394, 4293510]
3562236;[10610076, 3157478, 5721324, 9424669, 10322302]
102390;[6821850, 8837107, 6772394, 4293510, 8612305]
53836;[6821850, 7965930, 5716145, 5882420, 6550419]
4791441;[6821850, 7965930, 5716145, 6550419, 5882420]
5260429;[6821850, 7965930, 5716145, 5882420, 6145729]
5431916;[10610076, 3157478, 5721324, 10322302, 6772394]
5827747;[10610076, 6772394, 10322302, 4586362, 8837107]
6159354;[6772394, 8837107, 4293510, 8612305, 5485394]
6365094;[6772394, 8837107, 4293510, 8612305, 5485394]
6993884;[6821850, 7965930, 8837107, 6772394, 4293510]
7273075;[6821850, 7965930, 5716145, 5882420, 6989390]
8351371;[9424669, 2571676, 10610076, 8837107, 5453054]
694451;[6821850, 7965930, 5716145, 5882420, 6550419]
1103092;[10610076, 10322302, 6772394, 4586362, 3157478]
1654723;[9704180, 8914586, 11574569, 11446957, 5403795]
4402416;[10610076, 6466185, 3157478, 4586362, 3401052]
102390;[10610076, 3157478, 5453054, 6466185, 3401052]
5260429;[6821850, 7965930, 5716145, 6989390, 5882420]
3673972;[6821850, 6772394, 8837107, 4293510, 8612305]
102390;[5716145, 7965930, 6550419, 6821850, 6989390]
102390;[10610076, 3157478, 9424669, 5453054, 5721324]
4747631;[5716145, 7965930, 6821850, 6550419, 4946293]
5460476;[7965930, 6821850, 5716145, 6550419, 5882420]
933769;[10610076, 7899682, 3157478, 6466185, 3268063]
1022782;[5716145, 7965930, 6550419, 6821850, 4946293]
5260429;[7965930, 5716145, 6821850, 6550419, 6989390]
7273075;[7965930, 5716145, 6821850, 6550419, 6989390]
933769;[5716145, 7965930, 6821850, 6550419, 6989390]
1730150;[10610076, 4586362, 6772394, 6466185, 8837107]
8351371;[10610076, 3157478, 9424669, 5721324, 8914586]
102390;[7965930, 6821850, 5716145, 6989390, 5882420]
5311189;[6772394, 8837107, 9424669, 9832027, 5721324]
